Field_name,Field_Profile_number,Horizon_number,Easting,Northing,measured_yield,Yield_kg_per_ha,altura,SAND,SILT,CLAY,KA5,SOC,BD
Boosen,5785,1,463395,5804655,59.61476517,5961,65.54246521,84.31895755,11.96330006,3.717742391,SU2,0.699499427,1.408193407
Boosen,5786,1,463405,5804655,59.16935349,5917,65.32846832,86.86745943,9.145597495,3.986943076,SS,0.780218328,1.398497864
Boosen,5787,1,463415,5804655,61.36120987,6136,65.10289001,84.43141053,11.2485524,4.320037071,SU2,0.782595041,1.395866393
Boosen,5788,1,463425,5804655,72.10972595,7211,64.89115906,83.61702269,12.57333621,3.809641101,SU2,0.764626715,1.398022312
Boosen,5789,1,463435,5804655,74.78601837,7479,64.71421814,81.59211626,14.62569815,3.782185597,SU2,0.745916622,1.398996048
Boosen,5790,1,463445,5804655,81.18948364,8119,64.59309387,81.75611121,14.41754828,3.82634051,SU2,0.793150654,1.39227504
Boosen,5791,1,463455,5804655,79.29144287,7929,64.52155304,81.92083409,14.28179698,3.797368937,SU2,0.773931122,1.395207587
Boosen,5792,1,463465,5804655,84.9121933,8491,64.44870758,76.28023511,18.65428861,5.065476275,SL2,0.79935577,1.385985119
Boosen,5793,1,463475,5804655,84.77515411,8478,64.36698151,74.77625284,19.53630731,5.687439853,SL2,0.807211344,1.38322856
Boosen,5794,1,463485,5804655,84.38818359,8439,64.3186264,74.87555339,18.84404674,6.280399868,SL2,0.870211763,1.374028791
Boosen,5795,1,463495,5804655,76.16281128,7616,64.26589966,77.25490605,17.11572621,5.629367743,SL2,0.846602876,1.379781786
Boosen,5796,1,463505,5804655,67.13668823,6714,64.1730423,80.05652862,14.67254705,5.270924326,SL2,0.800399437,1.389009397
Boosen,5797,1,463515,5804655,59.48095703,5948,64.03941345,80.89405222,15.3866555,3.719292273,SU2,0.689694582,1.406662096
Boosen,5798,1,463525,5804655,54.09810257,5410,63.88085938,81.30250198,14.97192571,3.725572314,SU2,0.754790307,1.39748288
Boosen,5799,1,463225,5804645,33.32454681,3332,71.7090683,85.98067447,9.124264646,4.895060882,ST2,0.592405855,1.424986997
Boosen,5800,1,463235,5804645,34.76834106,3477,71.64964294,86.65294571,7.180717572,6.166336719,ST2,0.596441037,1.424306065
Boosen,5801,1,463245,5804645,40.36499786,4036,71.52774048,82.03448726,11.50125321,6.464259525,SL2,0.58719873,1.421534606
Boosen,5802,1,463255,5804645,43.0987587,4310,71.32678986,82.28648882,11.15025798,6.563253198,SL2,0.588736879,1.421470123
Boosen,5803,1,463265,5804645,48.15698624,4816,71.01933289,86.42206564,7.428385415,6.149548942,ST2,0.629711049,1.419119028
Boosen,5804,1,463275,5804645,48.66750717,4867,70.58879089,83.85820502,12.25321452,3.888580465,SU2,0.657727642,1.413882561
Boosen,5805,1,463285,5804645,55.3320961,5533,70.10682678,84.06018217,12.30715575,3.632662081,SU2,0.633269948,1.417834912
Boosen,5806,1,463295,5804645,46.79841232,4680,69.64761353,81.81161749,14.6165299,3.571852609,SU2,0.646992023,1.413865565
Boosen,5807,1,463305,5804645,49.06606293,4907,69.20601654,83.25178903,13.53030212,3.217908854,SU2,0.649680058,1.414899104
Boosen,5808,1,463315,5804645,49.98519516,4999,68.79540253,83.28775816,13.34034333,3.371898509,SU2,0.706880347,1.406390799
Boosen,5809,1,463325,5804645,48.63222122,4863,68.41976166,81.22903688,14.9743801,3.796583014,SU2,0.779405434,1.393815517
Boosen,5810,1,463335,5804645,50.21736145,5022,68.0538559,81.96029402,13.78262946,4.257076519,SU2,0.770330213,1.39552566
Boosen,5811,1,463345,5804645,52.36239243,5236,67.70397949,81.82282569,14.4515774,3.725596906,SU2,0.777459219,1.39464928
Boosen,5812,1,463355,5804645,51.38026047,5138,67.35005951,85.9552723,10.03368629,4.011041412,SU2,0.843530419,1.388612789
Boosen,5813,1,463365,5804645,45.6349678,4563,67.02300262,82.3068333,13.80802026,3.885146439,SU2,0.81282167,1.38989611
Boosen,5814,1,463375,5804645,53.12766647,5313,66.7240448,81.95247063,14.12674669,3.920782676,SU2,0.796413464,1.391927054
Boosen,5815,1,463385,5804645,48.91791534,4892,66.44421387,85.35186911,10.37883368,4.26929721,SU2,0.70847237,1.407486604
Boosen,5816,1,463395,5804645,57.00419235,5700,66.17581177,85.38959779,10.86458974,3.74581247,SU2,0.695274908,1.409731043
Boosen,5817,1,463405,5804645,57.25876617,5726,65.89861298,81.91325872,14.28238121,3.80436007,SU2,0.770103134,1.395751464
Boosen,5818,1,463415,5804645,64.39389038,6439,65.6110611,83.17910031,12.70175781,4.119141877,SU2,0.789291627,1.393916084
Boosen,5819,1,463425,5804645,65.2442627,6524,65.32263184,82.68879641,13.37276072,3.938442871,SU2,0.758528117,1.398034294
Boosen,5820,1,463435,5804645,71.70637512,7171,65.07056427,81.86476285,14.2312625,3.903974654,SU2,0.748046741,1.398859905
Boosen,5821,1,463445,5804645,74.44371033,7444,64.85202026,83.22274467,13.06048105,3.716774275,SU2,0.779351935,1.395596394
Boosen,5822,1,463455,5804645,76.65466309,7665,64.65818787,81.60583124,14.57360513,3.820563633,SU2,0.75487783,1.39768461
Boosen,5823,1,463465,5804645,80.38947296,8039,64.50133514,76.75302163,19.2587226,3.988255767,SU2,0.802238521,1.386537609
Boosen,5824,1,463475,5804645,80.89823914,8090,64.37626648,76.25135222,19.79765331,3.950994471,SU2,0.817645662,1.383910395
Boosen,5825,1,463485,5804645,81.99526978,8200,64.32318878,79.63103543,15.75706742,4.611897149,SL2,0.867168452,1.379452286
Boosen,5826,1,463495,5804645,70.07394409,7007,64.27392578,80.52440716,14.29169419,5.183898646,SL2,0.820378145,1.386594481
Boosen,5827,1,463505,5804645,62.32670593,6233,64.19750977,81.17286521,15.10928994,3.717844847,SU2,0.76366525,1.396085892
Boosen,5828,1,463515,5804645,52.35240173,5235,64.09123993,80.85340129,15.40737199,3.73922672,SU2,0.684214792,1.407425336
Boosen,5829,1,463525,5804645,53.20726013,5321,63.9691124,80.9920909,15.2628248,3.745084297,SU2,0.786909894,1.392552853
Boosen,5830,1,463225,5804635,32.85982513,3286,71.94301605,86.29297069,8.937297372,4.769731939,ST2,0.69313387,1.410302552
Boosen,5831,1,463235,5804635,37.25495529,3725,71.92030334,86.70875927,8.626001085,4.66523964,ST2,0.678942631,1.412812857
Boosen,5832,1,463245,5804635,38.66942596,3867,71.84683228,80.93843382,11.56579302,7.49577316,SL2,0.692486519,1.404338762
Boosen,5833,1,463255,5804635,43.71995926,4372,71.69009399,80.13001079,11.91963908,7.950350128,SL3,0.690326288,1.403720277
Boosen,5834,1,463265,5804635,48.36758804,4837,71.41069031,84.65667465,11.5140127,3.829312656,SU2,0.69790408,1.408664013
Boosen,5835,1,463275,5804635,49.95362854,4995,71.05156708,85.71680699,10.57473078,3.70846223,SU2,0.671887006,1.41348945
Boosen,5836,1,463285,5804635,50.11948013,5012,70.67793274,81.66639415,14.45978221,3.873823642,SU2,0.641770311,1.414361822
Boosen,5837,1,463295,5804635,48.63883209,4864,70.3296814,81.12448822,15.28564337,3.589868409,SU2,0.692603363,1.406500172
Boosen,5838,1,463305,5804635,56.25360489,5625,69.98374939,81.13589399,15.127439,3.736667007,SU2,0.800621171,1.390707448
Boosen,5839,1,463315,5804635,51.13634491,5114,69.64398956,81.26576173,12.25549533,6.47874294,SL2,0.820803145,1.386509007
Boosen,5840,1,463325,5804635,55.84762573,5585,69.30807495,76.27465242,15.94646914,7.778878436,SL3,0.911699737,1.368627615
Boosen,5841,1,463335,5804635,52.98566055,5299,68.96379089,75.58996514,16.57166009,7.83837477,SL3,0.879956284,1.372467518
Boosen,5842,1,463345,5804635,58.05238724,5805,68.60906982,79.58819913,13.24491495,7.16688592,SL2,0.907720973,1.372380038
Boosen,5843,1,463355,5804635,51.94620895,5195,68.25098419,81.68328757,12.01220696,6.304505474,SL2,0.896974787,1.376154791
Boosen,5844,1,463365,5804635,58.15803146,5816,67.89076233,81.10425787,15.18535008,3.710392051,SU2,0.933428888,1.371886148
Boosen,5845,1,463375,5804635,56.293396,5629,67.5532074,81.92237883,14.39101197,3.686609198,SU2,0.916565447,1.374965455
Boosen,5846,1,463385,5804635,54.42716599,5443,67.22680664,86.35948687,10.12316181,3.517351324,SU2,0.756510037,1.401733551
Boosen,5847,1,463395,5804635,58.44211197,5844,66.90796661,86.20434747,10.07471126,3.720941267,SU2,0.79906922,1.39534173
Boosen,5848,1,463405,5804635,60.88424683,6088,66.57904816,81.91422389,14.26153186,3.824244257,SU2,0.812029322,1.389700123
Boosen,5849,1,463415,5804635,61.65066528,6165,66.23779297,82.89469829,13.24789742,3.857404288,SU2,0.820031907,1.389388116
Boosen,5850,1,463425,5804635,61.51483536,6151,65.88047028,82.249583,13.81317514,3.937241865,SU2,0.788193296,1.393360908
Boosen,5851,1,463435,5804635,69.65477753,6965,65.53308105,81.39524559,14.77096085,3.833793556,SU2,0.775162173,1.394554118
Boosen,5852,1,463445,5804635,67.21754456,6722,65.19916534,82.38406828,13.72278777,3.893143946,SU2,0.769957479,1.3961357
Boosen,5853,1,463455,5804635,73.97537994,7398,64.88600159,80.98385888,15.22552188,3.790619238,SU2,0.750196066,1.397840459
Boosen,5854,1,463465,5804635,77.45874786,7746,64.60720062,80.16010388,16.05396965,3.78592647,SU2,0.785967716,1.391944935
Boosen,5855,1,463475,5804635,79.63961029,7964,64.42785645,80.84773025,15.35421922,3.798050534,SU2,0.81563575,1.388270191
Boosen,5856,1,463485,5804635,74.05844879,7406,64.33733368,82.1164379,14.10420301,3.779359097,SU2,0.738410166,1.400546979
Boosen,5857,1,463495,5804635,68.30284119,6830,64.27155304,82.00410738,14.08797449,3.90791813,SU2,0.758315989,1.397486067
Boosen,5858,1,463505,5804635,60.13832474,6014,64.19676208,80.94550611,15.20349705,3.850996843,SU2,0.681908175,1.407788404
Boosen,5859,1,463515,5804635,53.06716156,5307,64.10380554,80.53748931,15.64736374,3.815146953,SU2,0.677267996,1.408138553
Boosen,5860,1,463225,5804625,34.85478973,3485,71.82846832,86.14530454,9.062878017,4.79181744,ST2,0.683459201,1.411590464
Boosen,5861,1,463235,5804625,37.12169647,3712,71.84828186,85.92395149,9.354471211,4.721577302,ST2,0.688785318,1.410648131
Boosen,5862,1,463245,5804625,38.36703873,3837,71.80758667,79.645763,12.60135653,7.752880473,SL3,0.684829685,1.404212797
Boosen,5863,1,463255,5804625,46.76809311,4677,71.69011688,73.42700575,18.18791049,8.385083757,SL3,0.688147939,1.397994248
Boosen,5864,1,463265,5804625,49.29658127,4930,71.47281647,82.17713026,10.81994575,7.00292399,SL2,0.691949774,1.405748456
Boosen,5865,1,463275,5804625,50.08258057,5008,71.24777985,86.54860523,9.745370832,3.706023936,SU2,0.639810401,1.418982037
Boosen,5866,1,463285,5804625,50.88767242,5089,71.0248642,81.76951696,14.00970007,4.220782974,SU2,0.664257225,1.410926984
Boosen,5867,1,463295,5804625,56.36858749,5637,70.83449554,76.11247177,19.21402394,4.673504282,SL2,0.656814846,1.406884166
Boosen,5868,1,463305,5804625,58.87646484,5888,70.62614441,75.91800355,15.92568547,8.156310981,SL3,0.790840265,1.385300353
Boosen,5869,1,463315,5804625,55.79660797,5580,70.38550568,75.05928028,17.33992631,7.600793413,SL3,0.863895665,1.374400948
Boosen,5870,1,463325,5804625,55.5283165,5553,70.09700012,68.66900142,21.91060293,9.420395653,SL3,0.91391851,1.360862006
Boosen,5871,1,463335,5804625,53.34306717,5334,69.78492737,70.04237738,20.18909428,9.768528341,SL3,0.895082239,1.364519726
Boosen,5872,1,463345,5804625,61.41547394,6142,69.4498291,73.13321141,18.77120688,8.095581706,SL3,0.917898477,1.364866914
Boosen,5873,1,463355,5804625,60.54096985,6054,69.08864594,79.29500045,13.51250865,7.192490896,SL2,0.903160452,1.372752231
Boosen,5874,1,463365,5804625,65.67654419,6568,68.73719788,81.63277495,14.61438782,3.75283723,SU2,0.940011336,1.371406069
Boosen,5875,1,463375,5804625,62.61198807,6261,68.38748169,81.62001891,12.56309151,5.81688958,SL2,0.906235089,1.375050704
Boosen,5876,1,463385,5804625,66.80064392,6680,68.04936218,81.27704827,12.19913727,6.52381446,SL2,0.762219029,1.394937159
Boosen,5877,1,463395,5804625,65.09050751,6509,67.71861267,80.52375679,13.04032661,6.435916604,SL2,0.803476604,1.388371341
Boosen,5878,1,463405,5804625,64.80487061,6480,67.37347412,79.64064712,13.93905136,6.420301524,SL2,0.811024613,1.386528569
Boosen,5879,1,463415,5804625,65.13009644,6513,66.99899292,80.63187285,13.80886697,5.559260183,SL2,0.820737978,1.386442496
Boosen,5880,1,463425,5804625,65.77219391,6577,66.57724762,81.03566576,15.1186558,3.845678442,SU2,0.801785876,1.390396635
Boosen,5881,1,463435,5804625,65.30338287,6530,66.14287567,76.62632664,19.44784389,3.925829471,SU2,0.787909759,1.388522767
Boosen,5882,1,463445,5804625,62.99349976,6299,65.69334412,76.79658535,19.24099334,3.962421303,SU2,0.780154919,1.389771119
Boosen,5883,1,463455,5804625,72.53639984,7254,65.2153244,80.98360949,15.18303086,3.83335965,SU2,0.775215816,1.394188995
Boosen,5884,1,463465,5804625,71.26535034,7127,64.81981659,81.21892474,15.10756295,3.673512316,SU2,0.782947523,1.393358679
Boosen,5885,1,463475,5804625,76.0176239,7602,64.56187439,82.05633114,14.24273449,3.700934369,SU2,0.82309211,1.388302716
Boosen,5886,1,463485,5804625,65.01487732,6501,64.40789032,87.16996091,8.870136844,3.959902243,SS,0.756225956,1.402250344
Boosen,5887,1,463495,5804625,61.62719727,6163,64.29525757,81.78909062,14.41072942,3.800179964,SU2,0.738327664,1.400263895
Boosen,5888,1,463505,5804625,57.20133209,5720,64.19720459,81.03549303,14.8789073,4.085599672,SU2,0.685960479,1.407146868
Boosen,5889,1,463515,5804625,55.33405304,5533,64.11922455,80.72024837,15.57119237,3.708559257,SU2,0.68679343,1.406944754
Boosen,5890,1,463215,5804615,39.51819611,3952,71.26837921,80.19260306,12.10229505,7.705101884,SL3,0.726091957,1.398647854
Boosen,5891,1,463225,5804615,36.28272247,3628,71.31401062,88.31469339,8.508262946,3.177043668,SS,0.681850569,1.41454656
Boosen,5892,1,463235,5804615,40.17131042,4017,71.33673096,86.53421088,8.204280263,5.26150886,ST2,0.675878188,1.412806638
Boosen,5893,1,463245,5804615,39.04075241,3904,71.32285309,79.31693738,12.518096,8.164966615,SL3,0.686721614,1.40343501
Boosen,5894,1,463255,5804615,46.59785461,4660,71.24620056,76.30103221,15.69819205,8.000775742,SL3,0.698123975,1.399218947
Boosen,5895,1,463265,5804615,53.07395554,5307,71.14305878,78.34505768,13.98403842,7.670903903,SL3,0.732830087,1.396075657
Boosen,5896,1,463275,5804615,53.58813095,5359,71.05963135,80.33140782,12.01141267,7.657179503,SL3,0.700014301,1.402619323
Boosen,5897,1,463285,5804615,53.75239182,5375,71.02688599,76.23314006,15.95150772,7.815352227,SL3,0.71768975,1.396381607
Boosen,5898,1,463295,5804615,63.68173599,6368,70.99905396,75.90931622,16.07936571,8.01131807,SL3,0.731588581,1.393965291
Boosen,5899,1,463305,5804615,62.30861664,6231,70.92753601,75.39821417,16.88449202,7.717293808,SL3,0.80871546,1.382504729
Boosen,5900,1,463315,5804615,67.08118439,6708,70.79315948,71.45822387,20.21796494,8.323811187,SL3,0.815204782,1.377838182
Boosen,5901,1,463325,5804615,64.04519653,6405,70.59020996,70.09873272,20.48064597,9.420621308,SL3,0.910839273,1.36253541
Boosen,5902,1,463335,5804615,65.36956787,6537,70.33907318,73.77305171,18.41301679,7.813931507,SL3,0.961948228,1.359434232
Boosen,5903,1,463345,5804615,72.52578735,7253,70.05277252,75.23224644,16.90000613,7.867747437,SL3,0.996631652,1.355887962
Boosen,5904,1,463355,5804615,66.66771698,6667,69.74978638,76.32710905,15.54769881,8.125192141,SL3,0.962751995,1.361380859
Boosen,5905,1,463365,5804615,66.8380661,6684,69.42759705,80.65851918,11.45615247,7.885328344,SL3,0.915261717,1.371881873
Boosen,5906,1,463375,5804615,65.58335114,6558,69.11235809,79.92090758,13.44041011,6.638682306,SL2,0.892875909,1.375027958
Boosen,5907,1,463385,5804615,68.76141357,6876,68.81851196,79.39971724,13.85824318,6.742039583,SL2,0.812814452,1.385896434
Boosen,5908,1,463395,5804615,62.86265564,6286,68.52492523,78.9742255,14.06789016,6.957884344,SL2,0.811158963,1.385652769
Boosen,5909,1,463405,5804615,67.15857697,6716,68.19738007,75.65292375,17.41243805,6.934638202,SL2,0.823343205,1.381034273
Boosen,5910,1,463415,5804615,63.0843277,6308,67.81475067,75.96054389,17.62264517,6.416810943,SL2,0.845881687,1.378353354
Boosen,5911,1,463425,5804615,63.5707283,6357,67.37733459,76.34296111,17.06204248,6.594996406,SL2,0.867341247,1.375547395
Boosen,5912,1,463435,5804615,58.34961319,5835,66.87041473,72.9006472,19.80119994,7.298152863,SL2,0.880130684,1.370385656
Boosen,5913,1,463445,5804615,63.99262238,6399,66.28773499,76.13653081,18.60607836,5.257390827,SL2,0.853217991,1.378061887
Boosen,5914,1,463455,5804615,70.00440979,7000,65.68598175,82.20299804,13.91855948,3.878442478,SU2,0.839207835,1.386037404
Boosen,5915,1,463465,5804615,69.18081665,6918,65.16678619,86.59517441,10.08899929,3.315826296,SU2,0.791442119,1.396988507
Boosen,5916,1,463475,5804615,72.89416504,7289,64.81884003,86.55091026,10.10945574,3.339633997,SU2,0.780791588,1.398474336
Boosen,5917,1,463485,5804615,63.06831741,6307,64.57144928,86.99951198,9.599391474,3.401096548,SU2,0.698466762,1.410837526
Boosen,5918,1,463495,5804615,59.83433151,5983,64.37844849,86.59590968,9.640331095,3.763759229,SU2,0.716084338,1.407711327
Boosen,5919,1,463505,5804615,52.17232132,5217,64.23795319,81.28506114,14.81749485,3.897444016,SU2,0.685083112,1.407590378
Boosen,5920,1,463515,5804615,54.17567825,5418,64.13379669,81.34571748,14.65003151,4.004251001,SU2,0.716555985,1.402957147
Boosen,5921,1,463215,5804605,40.5925827,4059,70.382164,82.1221335,10.29419567,7.583670831,SL3,0.700958241,1.404073989
Boosen,5922,1,463225,5804605,45.47093582,4547,70.43878174,85.88149494,6.498141776,7.62036328,ST2,0.680719829,1.410305431
Boosen,5923,1,463235,5804605,46.68044281,4668,70.47728729,86.50480713,6.969950536,6.525242331,ST2,0.676437687,1.412045712
Boosen,5924,1,463245,5804605,37.36179733,3736,70.48982239,80.96556026,11.15698329,7.877456445,SL3,0.691612411,1.404294098
Boosen,5925,1,463255,5804605,44.19595337,4420,70.48745728,81.36063117,11.34272509,7.296643739,SL2,0.711896748,1.401953334
Boosen,5926,1,463265,5804605,54.77248001,5477,70.4740448,82.03883833,11.54169615,6.419465513,SL2,0.73427693,1.399719405
Boosen,5927,1,463275,5804605,55.03885651,5504,70.5414505,78.99406887,13.02234489,7.983586237,SL3,0.709199644,1.399938714
Boosen,5928,1,463285,5804605,62.21839142,6222,70.63816071,74.5244721,17.07165756,8.403870348,SL3,0.731084225,1.392633251
Boosen,5929,1,463295,5804605,64.43319702,6443,70.74420166,74.89231104,17.39186382,7.715825144,SL3,0.753095309,1.39010014
Boosen,5930,1,463305,5804605,66.01056671,6601,70.77668762,74.86715695,17.35864995,7.774193098,SL3,0.766268777,1.388135974
Boosen,5931,1,463315,5804605,71.70074463,7170,70.74394226,74.87448275,16.65101214,8.474505112,SL3,0.811776696,1.381219537
Boosen,5932,1,463325,5804605,65.28083038,6528,70.6267395,72.37900914,19.9876834,7.633307458,SL3,0.874359136,1.370574811
Boosen,5933,1,463335,5804605,66.52185822,6652,70.47563171,75.12668009,16.74574439,8.127575516,SL3,0.963593544,1.360220256
Boosen,5934,1,463345,5804605,67.64569855,6765,70.28263855,75.05645189,16.9174163,8.02613181,SL3,0.924023004,1.365716923
Boosen,5935,1,463355,5804605,74.0249939,7402,70.07837677,75.36888428,16.89772262,7.733393096,SL3,0.935913116,1.364480003
Boosen,5936,1,463365,5804605,72.18063354,7218,69.82521057,75.69137899,15.59388154,8.714739465,SL3,0.888603734,1.37088337
Boosen,5937,1,463375,5804605,72.97839355,7298,69.58469391,75.79877945,16.83050051,7.370720046,SL2,0.824144535,1.380821174
Boosen,5938,1,463385,5804605,63.85622025,6386,69.35230255,79.75690746,13.24136897,7.001723564,SL2,0.811166218,1.386309005
Boosen,5939,1,463395,5804605,61.68778992,6169,69.13772583,80.50360005,12.71575255,6.7806474,SL2,0.794840107,1.389418081
Boosen,5940,1,463405,5804605,65.96790314,6597,68.87393188,75.76297017,17.0300355,7.206994329,SL2,0.82912487,1.380162766
Boosen,5941,1,463415,5804605,60.53847122,6054,68.52976227,74.8173507,17.97038691,7.212262392,SL2,0.825663096,1.379833297
Boosen,5942,1,463425,5804605,61.55376053,6155,68.10803986,75.01163303,17.71630565,7.272061323,SL2,0.894797973,1.37016569
Boosen,5943,1,463435,5804605,54.92245865,5492,67.59693146,75.61928166,16.96649775,7.414220585,SL2,0.915303518,1.367741713
Boosen,5944,1,463445,5804605,61.397995,6140,66.9406662,75.45635858,17.92234128,6.621300145,SL2,0.888607811,1.371759685
Boosen,5945,1,463455,5804605,64.17276001,6417,66.24318695,83.33153948,12.83251046,3.835950057,SU2,0.843828137,1.386381583
Boosen,5946,1,463465,5804605,68.22905731,6823,65.63332367,85.47434637,10.7150731,3.81058053,SU2,0.744666859,1.402535888
Boosen,5947,1,463475,5804605,65.83660889,6584,65.17909241,86.39292124,9.838646131,3.768432625,SU2,0.763491285,1.40061966
Boosen,5948,1,463485,5804605,62.09809875,6210,64.82872009,87.45499269,9.225304722,3.319702589,SS,0.694835809,1.411809987
Boosen,5949,1,463495,5804605,55.69884109,5570,64.5467453,86.51599912,10.16566435,3.318336529,SU2,0.696615771,1.410732787
Boosen,5950,1,463505,5804605,52.77041245,5277,64.33885193,86.6409297,9.663164236,3.695906064,SU2,0.678057788,1.41338536
Boosen,5951,1,463205,5804595,44.707901,4471,69.2416153,80.95731168,12.20254946,6.840138854,SL2,0.854406923,1.381263493
Boosen,5952,1,463215,5804595,45.08024216,4508,69.36381531,81.71547216,11.11080634,7.173721499,SL2,0.831984948,1.384942459
Boosen,5953,1,463225,5804595,44.97174072,4497,69.46811676,81.65780258,10.56566603,7.776531394,SL3,0.739640455,1.397904991
Boosen,5954,1,463235,5804595,48.66310501,4866,69.53029633,82.32177272,11.26496041,6.413266877,SL2,0.738174048,1.399399646
Boosen,5955,1,463245,5804595,49.40303421,4940,69.57652283,82.66311139,13.71263126,3.624257354,SU2,0.704491729,1.406068906
Boosen,5956,1,463255,5804595,48.8333931,4883,69.64044189,82.95423114,13.5970844,3.448684459,SU2,0.763337837,1.397819842
Boosen,5957,1,463265,5804595,50.76821136,5077,69.73007965,86.16217784,10.5367786,3.301043556,SU2,0.742726889,1.403679164
Boosen,5958,1,463275,5804595,48.9732399,4897,69.85650635,81.27585861,10.81567002,7.90847137,SL3,0.727895274,1.399220122
Boosen,5959,1,463285,5804595,53.23988724,5324,70.01131439,75.54790646,15.96570629,8.486387247,SL3,0.727011846,1.394075003
Boosen,5960,1,463295,5804595,65.48812103,6549,70.15324402,74.84312436,17.26360284,7.893272805,SL3,0.730348087,1.393281305
Boosen,5961,1,463305,5804595,64.203125,6420,70.23625946,74.91639461,16.94932635,8.134279044,SL3,0.762195189,1.388583474
Boosen,5962,1,463315,5804595,67.43682861,6744,70.25669861,75.39398735,16.22672066,8.379291981,SL3,0.77161839,1.3875063
Boosen,5963,1,463325,5804595,63.88088608,6388,70.22163391,74.41891291,17.43667163,8.144415455,SL3,0.789512497,1.384195617
Boosen,5964,1,463335,5804595,65.21352386,6521,70.16088104,75.39475346,16.79995374,7.805292799,SL3,0.801598261,1.3834786
Boosen,5965,1,463345,5804595,61.89903259,6190,70.07697296,78.62168135,13.78057375,7.597744907,SL3,0.814190234,1.384581429
Boosen,5966,1,463355,5804595,68.07337189,6807,69.96080017,80.46764631,11.47837006,8.053983623,SL3,0.821709995,1.384872452
Boosen,5967,1,463365,5804595,66.66619873,6667,69.806427,80.13666222,11.99922317,7.864114618,SL3,0.792637459,1.388857042
Boosen,5968,1,463375,5804595,62.18570709,6219,69.62660217,80.53356095,12.13895615,7.327482905,SL2,0.775991315,1.391881518
Boosen,5969,1,463385,5804595,54.23927689,5424,69.48181152,83.40398742,12.02916966,4.566842924,SL2,0.718531913,1.404165034
Boosen,5970,1,463395,5804595,55.56586838,5557,69.34857941,82.37173912,11.79473619,5.833524697,SL2,0.724610456,1.401724104
Boosen,5971,1,463405,5804595,57.90496445,5790,69.15630341,76.66615365,16.35965089,6.974195455,SL2,0.791903032,1.386407573
Boosen,5972,1,463415,5804595,53.75767517,5376,68.89344788,76.14115095,16.48546222,7.373386825,SL2,0.822614832,1.381336022
Boosen,5973,1,463425,5804595,58.26108551,5826,68.5654068,86.11633963,7.08945381,6.794206555,ST2,0.827127988,1.389655221
Boosen,5974,1,463435,5804595,50.56824875,5057,68.10340118,85.67121203,7.488511312,6.840276659,ST2,0.815778156,1.390868939
Boosen,5975,1,463445,5804595,56.75035477,5675,67.43148041,83.49925135,10.32279573,6.177952921,SL2,0.769185017,1.396036455
Boosen,5976,1,463455,5804595,60.13664246,6014,66.70870972,86.13324527,10.70709762,3.159657111,SU2,0.787544697,1.397229727
Boosen,5977,1,463465,5804595,69.70648956,6971,66.0634079,88.02619516,8.44809942,3.525705417,SS,0.756844609,1.403128509
Boosen,5978,1,463475,5804595,59.90271759,5990,65.54854584,87.82915871,8.788674605,3.382166681,SS,0.700968063,1.411199893
Boosen,5979,1,463485,5804595,57.46566772,5747,65.11349487,87.35738103,8.825878288,3.816740684,SS,0.679864229,1.41367821
Boosen,5980,1,463495,5804595,52.95859909,5296,64.75868988,86.64216074,9.70113571,3.656703549,SU2,0.664267984,1.415449544
Boosen,5981,1,463505,5804595,53.75712585,5376,64.44878387,85.11269511,11.12209698,3.765207904,SU2,0.722073801,1.405544551
Boosen,5982,1,463225,5804585,47.8346405,4783,68.68068695,81.92539156,14.27512252,3.799485926,SU2,0.813935413,1.389449311
Boosen,5983,1,463235,5804585,44.95423889,4495,68.80886841,80.93181871,15.37601789,3.692163397,SU2,0.765729977,1.395590401
Boosen,5984,1,463245,5804585,45.47857285,4548,68.93693542,81.66553678,14.86190627,3.472556951,SU2,0.756369913,1.397699403
Boosen,5985,1,463255,5804585,46.22777557,4623,69.02891541,87.66447983,9.237365994,3.098154177,SS,0.789474215,1.398313449
Boosen,5986,1,463265,5804585,53.68478012,5368,69.14839935,87.20308039,9.660403446,3.136516159,SU2,0.788334998,1.398057073
Boosen,5987,1,463275,5804585,57.73995972,5774,69.2718811,83.6204121,12.68617036,3.693417538,SU2,0.755542817,1.39940371
Boosen,5988,1,463285,5804585,55.04277039,5504,69.39510345,81.32155564,13.72867767,4.949766692,SL2,0.733376115,1.399986791
Boosen,5989,1,463295,5804585,65.40843964,6541,69.4800415,76.71660639,15.82185179,7.461541816,SL2,0.752783409,1.391861561
Boosen,5990,1,463305,5804585,69.16590881,6917,69.51952362,80.14123873,12.7804888,7.078272465,SL2,0.771967848,1.3922515
Boosen,5991,1,463315,5804585,55.19135666,5519,69.52632141,81.03353369,12.43314244,6.533323865,SL2,0.738547367,1.3981641
Boosen,5992,1,463325,5804585,62.60040665,6260,69.51338959,76.98875186,15.05971319,7.951534952,SL3,0.781300008,1.387712666
Boosen,5993,1,463335,5804585,56.0213089,5602,69.49141693,75.71904566,15.60760724,8.673347098,SL3,0.786254671,1.385521724
Boosen,5994,1,463345,5804585,60.35765457,6036,69.48093414,81.10359805,11.79772583,7.098676116,SL2,0.799510429,1.389102986
Boosen,5995,1,463355,5804585,62.67414093,6267,69.42796326,83.15235404,11.08212151,5.765524452,SL2,0.813745935,1.389527073
