Field_name,Field_Profile_number,Horizon_number,Easting,Northing,measured_yield,Yield_kg_per_ha,height,SAND,SILT,CLAY,Upper_depth,Lower_depth,Thickness,KA5,SOC,BD
Boosen,45,4,464225,5805355,80.25505066,8026,51.72289276,73.86592702,17.21483149,8.919241483,90,200,110,SL3,0.072623285,1.495684397
Boosen,46,1,464235,5805355,79.62892151,7963,51.60528946,72.03640402,21.47901623,6.484579755,0,30,30,SL2,0.891703534,1.368423323
Boosen,46,2,464235,5805355,79.62892151,7963,51.60528946,72.67671267,19.60211048,7.721176857,30,60,30,SL3,0.352644815,1.449157214
Boosen,46,3,464235,5805355,79.62892151,7963,51.60528946,74.01452173,16.96632209,9.019156179,60,90,30,SL3,0.298688744,1.458304545
Boosen,46,4,464235,5805355,79.62892151,7963,51.60528946,74.01452173,16.96632209,9.019156179,90,200,110,SL3,0.298688744,1.458304545
Boosen,47,1,464245,5805355,66.23228455,6623,51.51401138,72.03592313,21.44493263,6.519144246,0,30,30,SL2,0.866800299,1.371921643
Boosen,47,2,464245,5805355,66.23228455,6623,51.51401138,72.67623178,19.72983788,7.593930345,30,60,30,SL3,0.26777358,1.462885962
Boosen,47,3,464245,5805355,66.23228455,6623,51.51401138,74.09507401,17.05980609,8.845119899,60,90,30,SL3,0.162697582,1.480762936
Boosen,47,4,464245,5805355,66.23228455,6623,51.51401138,74.09507401,17.05980609,8.845119899,90,200,110,SL3,0.162697582,1.480762936
Boosen,48,1,464255,5805355,69.53153992,6953,51.43935013,71.85340677,19.40532524,8.741267989,0,30,30,SL3,0.879076278,1.368879574
Boosen,48,2,464255,5805355,69.53153992,6953,51.43935013,72.10832891,18.55042039,9.341250706,30,60,30,SL3,0.318965651,1.453216928
Boosen,48,3,464255,5805355,69.53153992,6953,51.43935013,73.02788831,15.73026769,11.241844,60,90,30,SL3,0.207570505,1.471163012
Boosen,48,4,464255,5805355,69.53153992,6953,51.43935013,73.02788831,15.73026769,11.241844,90,200,110,SL3,0.207570505,1.471163012
Boosen,49,1,464265,5805355,58.49277878,5849,51.34154129,73.54558444,21.02181312,5.432602436,0,30,30,SL2,1.004537309,1.354594681
Boosen,49,2,464265,5805355,58.49277878,5849,51.34154129,73.27509477,20.07380483,6.651100402,30,60,30,SL2,0.242736897,1.467975026
Boosen,49,3,464265,5805355,58.49277878,5849,51.34154129,74.29287065,16.82386571,8.883263646,60,90,30,SL3,0.241704907,1.467875239
Boosen,49,4,464265,5805355,58.49277878,5849,51.34154129,74.29287065,16.82386571,8.883263646,90,200,110,SL3,0.241704907,1.467875239
Boosen,50,1,464195,5805345,72.75965881,7276,52.34163666,72.69141729,20.20968721,7.098895503,0,30,30,SL2,0.832642635,1.377048021
Boosen,50,2,464195,5805345,72.75965881,7276,52.34163666,73.33602692,18.16847026,8.495502824,30,60,30,SL3,0.24546041,1.466630328
Boosen,50,3,464195,5805345,72.75965881,7276,52.34163666,74.65666909,15.09573422,10.24759668,60,90,30,SL3,0.142635241,1.483875716
Boosen,50,4,464195,5805345,72.75965881,7276,52.34163666,74.65666909,15.09573422,10.24759668,90,200,110,SL3,0.142635241,1.483875716
Boosen,51,1,464205,5805345,77.10640717,7711,52.32389069,71.24997941,20.26572504,8.484295549,0,30,30,SL3,0.83499109,1.37474531
Boosen,51,2,464205,5805345,77.10640717,7711,52.32389069,71.54871252,18.55047542,9.900812063,30,60,30,SL3,0.242501016,1.464835737
Boosen,51,3,464205,5805345,77.10640717,7711,52.32389069,71.92957893,16.3690229,11.70139817,60,90,30,SL4,0.100140747,1.487901201
Boosen,51,4,464205,5805345,77.10640717,7711,52.32389069,71.92957893,16.3690229,11.70139817,90,200,110,SL4,0.100140747,1.487901201
Boosen,52,1,464215,5805345,79.15087128,7915,52.28074265,71.21500278,20.450059,8.33493822,0,30,30,SL3,0.832195673,1.375190968
Boosen,52,2,464215,5805345,79.15087128,7915,52.28074265,71.47722527,18.68583284,9.836941887,30,60,30,SL3,0.242078358,1.464875734
Boosen,52,3,464215,5805345,79.15087128,7915,52.28074265,72.27722166,16.19632355,11.52645479,60,90,30,SL4,0.137080678,1.482078293
Boosen,52,4,464215,5805345,79.15087128,7915,52.28074265,72.27722166,16.19632355,11.52645479,90,200,110,SL4,0.137080678,1.482078293
Boosen,53,1,464225,5805345,81.7861557,8179,52.18253326,72.55746867,21.22083097,6.221700358,0,30,30,SL2,0.853731398,1.374381857
Boosen,53,2,464225,5805345,81.7861557,8179,52.18253326,73.04593162,19.49719273,7.456875649,30,60,30,SL2,0.293761842,1.459065623
Boosen,53,3,464225,5805345,81.7861557,8179,52.18253326,74.66063765,15.70966025,9.629702099,60,90,30,SL3,0.440030408,1.436103195
Boosen,53,4,464225,5805345,81.7861557,8179,52.18253326,74.66063765,15.70966025,9.629702099,90,200,110,SL3,0.440030408,1.436103195
Boosen,54,1,464235,5805345,78.15318298,7815,52.06870651,72.78717569,20.90938373,6.303440579,0,30,30,SL2,0.890505452,1.369337778
Boosen,54,2,464235,5805345,78.15318298,7815,52.06870651,73.16853641,19.09210952,7.739354072,30,60,30,SL3,0.092226127,1.492362034
Boosen,54,3,464235,5805345,78.15318298,7815,52.06870651,74.5402776,15.22369496,10.23602743,60,90,30,SL3,0.045061761,1.500291802
Boosen,54,4,464235,5805345,78.15318298,7815,52.06870651,74.5402776,15.22369496,10.23602743,90,200,110,SL3,0.045061761,1.500291802
Boosen,55,1,464245,5805345,65.41324615,6541,51.95559311,72.63441329,20.9224241,6.44316261,0,30,30,SL2,0.866440003,1.372531814
Boosen,55,2,464245,5805345,65.41324615,6541,51.95559311,73.09825709,19.37384171,7.527901195,30,60,30,SL3,0.132732165,1.485585285
Boosen,55,3,464245,5805345,65.41324615,6541,51.95559311,74.44436769,16.07556325,9.480069061,60,90,30,SL3,0.079871804,1.494665737
Boosen,55,4,464245,5805345,65.41324615,6541,51.95559311,74.44436769,16.07556325,9.480069061,90,200,110,SL3,0.079871804,1.494665737
Boosen,56,1,464255,5805345,62.37632751,6238,51.82338333,71.65773371,19.71827677,8.623989514,0,30,30,SL3,0.854114653,1.372305279
Boosen,56,2,464255,5805345,62.37632751,6238,51.82338333,71.80780657,18.83968386,9.352509578,30,60,30,SL3,0.224229359,1.468338005
Boosen,56,3,464255,5805345,62.37632751,6238,51.82338333,72.35682538,16.39838118,11.24479345,60,90,30,SL3,0.119818161,1.485190779
Boosen,56,4,464255,5805345,62.37632751,6238,51.82338333,72.35682538,16.39838118,11.24479345,90,200,110,SL3,0.119818161,1.485190779
Boosen,57,1,464265,5805345,54.51287079,5451,51.68259811,74.51298612,20.37525157,5.111762312,0,30,30,SL2,0.997391217,1.356581944
Boosen,57,2,464265,5805345,54.51287079,5451,51.68259811,74.06434512,19.72330113,6.212353746,30,60,30,SL2,0.272880579,1.463975509
Boosen,57,3,464265,5805345,54.51287079,5451,51.68259811,73.27863791,17.9746955,8.746666596,60,90,30,SL3,0.253427525,1.465150084
Boosen,57,4,464265,5805345,54.51287079,5451,51.68259811,73.27863791,17.9746955,8.746666596,90,200,110,SL3,0.253427525,1.465150084
Boosen,58,1,464185,5805335,74.28523254,7429,52.70170975,74.85733211,20.36307278,4.779595109,0,30,30,SL2,0.775800399,1.388293916
Boosen,58,2,464185,5805335,74.28523254,7429,52.70170975,74.43740737,19.5049336,6.057659028,30,60,30,SL2,0.24546041,1.468846
Boosen,58,3,464185,5805335,74.28523254,7429,52.70170975,72.63185798,18.2100387,9.158103311,60,90,30,SL3,0.142635241,1.482679377
Boosen,58,4,464185,5805335,74.28523254,7429,52.70170975,72.63185798,18.2100387,9.158103311,90,200,110,SL3,0.142635241,1.482679377
Boosen,59,1,464195,5805335,69.04257202,6904,52.7061882,72.83535962,21.97798705,5.186653324,0,30,30,SL2,0.781548129,1.385496564
Boosen,59,2,464195,5805335,69.04257202,6904,52.7061882,73.60831632,20.24879497,6.142888711,30,60,30,SL2,0.301,1.459064005
Boosen,59,3,464195,5805335,69.04257202,6904,52.7061882,74.9321225,16.35528595,8.712591552,60,90,30,SL3,0.1189,1.488890025
Boosen,59,4,464195,5805335,69.04257202,6904,52.7061882,74.9321225,16.35528595,8.712591552,90,200,110,SL3,0.1189,1.488890025
Boosen,60,1,464205,5805335,73.93274689,7393,52.69975281,73.0208925,21.59767803,5.38142947,0,30,30,SL2,0.793496579,1.383833883
Boosen,60,2,464205,5805335,73.93274689,7393,52.69975281,73.66360474,19.88081587,6.455579393,30,60,30,SL2,0.473465502,1.431672197
Boosen,60,3,464205,5805335,73.93274689,7393,52.69975281,75.25813804,15.92836652,8.813495441,60,90,30,SL3,0.126256884,1.487884446
Boosen,60,4,464205,5805335,73.93274689,7393,52.69975281,75.25813804,15.92836652,8.813495441,90,200,110,SL3,0.126256884,1.487884446
Boosen,61,1,464215,5805335,75.78059387,7578,52.65293503,72.64492459,20.78752127,6.567554142,0,30,30,SL2,0.788332766,1.383638936
Boosen,61,2,464215,5805335,75.78059387,7578,52.65293503,72.99524854,18.85900603,8.145745433,30,60,30,SL3,0.51153048,1.42434277
Boosen,61,3,464215,5805335,75.78059387,7578,52.65293503,74.05133262,14.73063205,11.21803533,60,90,30,SL3,0.234863082,1.467579591
Boosen,61,4,464215,5805335,75.78059387,7578,52.65293503,74.05133262,14.73063205,11.21803533,90,200,110,SL3,0.234863082,1.467579591
Boosen,62,1,464225,5805335,75.61210632,7561,52.56830597,75.36388005,19.55312805,5.082991897,0,30,30,SL2,0.825265578,1.381464455
Boosen,62,2,464225,5805335,75.61210632,7561,52.56830597,74.76721964,19.58316252,5.649617842,30,60,30,SL2,0.141635618,1.486513427
Boosen,62,3,464225,5805335,75.61210632,7561,52.56830597,69.87157468,22.16732555,7.961099772,60,90,30,SL3,0.072623285,1.492709287
Boosen,62,4,464225,5805335,75.61210632,7561,52.56830597,69.87157468,22.16732555,7.961099772,90,200,110,SL3,0.072623285,1.492709287
Boosen,63,1,464235,5805335,70.67732239,7068,52.47052002,75.91993118,19.48653713,4.593531684,0,30,30,SL2,0.826497557,1.382024135
Boosen,63,2,464235,5805335,70.67732239,7068,52.47052002,75.2940439,19.43137913,5.274576972,30,60,30,SL2,0.190113333,1.479096544
Boosen,63,3,464235,5805335,70.67732239,7068,52.47052002,71.02176997,22.88022628,6.098003749,60,90,30,SL2,0.086809884,1.492262154
Boosen,63,4,464235,5805335,70.67732239,7068,52.47052002,71.02176997,22.88022628,6.098003749,90,200,110,SL2,0.086809884,1.492262154
Boosen,64,1,464245,5805335,65.77579498,6578,52.33621597,75.67080795,19.54452756,4.784664498,0,30,30,SL2,0.848246048,1.378608145
Boosen,64,2,464245,5805335,65.77579498,6578,52.33621597,75.11352589,18.85837598,6.028098133,30,60,30,SL2,0.228727602,1.472188144
Boosen,64,3,464245,5805335,65.77579498,6578,52.33621597,72.76134864,17.89581955,9.342831815,60,90,30,SL3,0.138874662,1.483325978
Boosen,64,4,464245,5805335,65.77579498,6578,52.33621597,72.76134864,17.89581955,9.342831815,90,200,110,SL3,0.138874662,1.483325978
Boosen,65,1,464255,5805335,55.63272476,5563,52.18493271,73.56375737,20.01564695,6.420595681,0,30,30,SL2,0.848972582,1.375829635
Boosen,65,2,464255,5805335,55.63272476,5563,52.18493271,73.36740575,19.09604897,7.536545276,30,60,30,SL3,0.191886302,1.47596142
Boosen,65,3,464255,5805335,55.63272476,5563,52.18493271,73.05338993,17.99320415,8.953405922,60,90,30,SL3,0.127044641,1.485764635
Boosen,65,4,464255,5805335,55.63272476,5563,52.18493271,73.05338993,17.99320415,8.953405922,90,200,110,SL3,0.127044641,1.485764635
Boosen,66,1,464265,5805335,58.09703445,5810,52.03720474,75.56226707,19.4746798,4.963053125,0,30,30,SL2,1.010046035,1.35583377
Boosen,66,2,464265,5805335,58.09703445,5810,52.03720474,74.98013596,18.96987893,6.049985107,30,60,30,SL2,0.294134409,1.461412181
Boosen,66,3,464265,5805335,58.09703445,5810,52.03720474,72.78398983,18.4291905,8.78681967,60,90,30,SL3,0.111765844,1.488186855
Boosen,66,4,464265,5805335,58.09703445,5810,52.03720474,72.78398983,18.4291905,8.78681967,90,200,110,SL3,0.111765844,1.488186855
Boosen,67,1,464185,5805325,69.06452942,6906,53.02112961,76.14675074,18.92238286,4.930866398,0,30,30,SL2,0.780112604,1.388712616
Boosen,67,2,464185,5805325,69.06452942,6906,53.02112961,75.50123851,18.58992084,5.908840655,30,60,30,SL2,0.352644815,1.45254677
Boosen,67,3,464185,5805325,69.06452942,6906,53.02112961,72.64313454,19.18646602,8.17039944,60,90,30,SL3,0.298688744,1.457551519
Boosen,67,4,464185,5805325,69.06452942,6906,53.02112961,72.64313454,19.18646602,8.17039944,90,200,110,SL3,0.298688744,1.457551519
Boosen,68,1,464195,5805325,67.33600616,6734,53.01464081,73.50627122,21.25206122,5.241667558,0,30,30,SL2,0.770865825,1.387595657
Boosen,68,2,464195,5805325,67.33600616,6734,53.01464081,73.02658596,20.38743593,6.585978114,30,60,30,SL2,0.229151658,1.470017572
Boosen,68,3,464195,5805325,67.33600616,6734,53.01464081,73.74702466,17.66810256,8.584872776,60,90,30,SL3,0.221799621,1.470818106
Boosen,68,4,464195,5805325,67.33600616,6734,53.01464081,73.74702466,17.66810256,8.584872776,90,200,110,SL3,0.221799621,1.470818106
Boosen,69,1,464205,5805325,70.17142487,7017,52.99926376,75.92740325,19.34672533,4.725871416,0,30,30,SL2,0.76934651,1.390185256
Boosen,69,2,464205,5805325,70.17142487,7017,52.99926376,75.28981149,18.92723505,5.782953468,30,60,30,SL2,0.190113333,1.478830341
Boosen,69,3,464205,5805325,70.17142487,7017,52.99926376,72.26245726,19.69633043,8.041212318,60,90,30,SL3,0.086809884,1.492336466
Boosen,69,4,464205,5805325,70.17142487,7017,52.99926376,72.26245726,19.69633043,8.041212318,90,200,110,SL3,0.086809884,1.492336466
Boosen,70,1,464215,5805325,71.21621704,7122,52.96137619,76.00075606,19.24742595,4.751817994,0,30,30,SL2,0.786216771,1.387796991
Boosen,70,2,464215,5805325,71.21621704,7122,52.96137619,75.37430088,19.11136959,5.514329534,30,60,30,SL2,0.226066769,1.473116601
Boosen,70,3,464215,5805325,71.21621704,7122,52.96137619,71.2464486,22.0795866,6.673964799,60,90,30,SL2,0.065074381,1.49585308
Boosen,70,4,464215,5805325,71.21621704,7122,52.96137619,71.2464486,22.0795866,6.673964799,90,200,110,SL2,0.065074381,1.49585308
Boosen,71,1,464225,5805325,74.65068054,7465,52.90126038,77.05614892,19.09483474,3.849016336,0,30,30,SU2,0.837169074,1.381872161
Boosen,71,2,464225,5805325,74.65068054,7465,52.90126038,76.60941276,19.49927623,3.891311005,30,60,30,SU2,0.272880579,1.467384996
Boosen,71,3,464225,5805325,74.65068054,7465,52.90126038,73.55779553,22.66859535,3.773609123,60,90,30,SU2,0.253427525,1.467960675
Boosen,71,4,464225,5805325,74.65068054,7465,52.90126038,73.55779553,22.66859535,3.773609123,90,200,110,SU2,0.253427525,1.467960675
Boosen,72,1,464235,5805325,70.15419769,7015,52.80148315,76.55852709,19.390536,4.050936913,0,30,30,SU2,0.828808098,1.382528907
Boosen,72,2,464235,5805325,70.15419769,7015,52.80148315,76.04461356,19.83379773,4.121588708,30,60,30,SU2,0.176696432,1.482567949
Boosen,72,3,464235,5805325,70.15419769,7015,52.80148315,72.73810353,22.79683327,4.465063204,60,90,30,SU2,0.089870585,1.49407781
Boosen,72,4,464235,5805325,70.15419769,7015,52.80148315,72.73810353,22.79683327,4.465063204,90,200,110,SU2,0.089870585,1.49407781
Boosen,73,1,464245,5805325,66.69874573,6670,52.658638,76.22663822,18.99166274,4.781699047,0,30,30,SL2,0.850741705,1.378737691
Boosen,73,2,464245,5805325,66.69874573,6670,52.658638,75.55719904,19.10519525,5.337605708,30,60,30,SL2,0.181099806,1.48078592
Boosen,73,3,464245,5805325,66.69874573,6670,52.658638,72.29468652,20.96880895,6.736504528,60,90,30,SL2,0.098947258,1.490983933
Boosen,73,4,464245,5805325,66.69874573,6670,52.658638,72.29468652,20.96880895,6.736504528,90,200,110,SL2,0.098947258,1.490983933
Boosen,74,1,464255,5805325,54.96068573,5496,52.52035141,75.46487856,18.88537417,5.649747266,0,30,30,SL2,0.816636786,1.382494465
Boosen,74,2,464255,5805325,54.96068573,5496,52.52035141,74.97227545,18.17436006,6.853364487,30,60,30,SL2,0.29279959,1.461206207
Boosen,74,3,464255,5805325,54.96068573,5496,52.52035141,72.79936175,17.56865857,9.631979683,60,90,30,SL3,0.109574262,1.488133182
Boosen,74,4,464255,5805325,54.96068573,5496,52.52035141,72.79936175,17.56865857,9.631979683,90,200,110,SL3,0.109574262,1.488133182
Boosen,75,1,464265,5805325,61.13306808,6113,52.39697266,75.23259415,17.90703389,6.860371962,0,30,30,SL2,0.98473774,1.358045448
Boosen,75,2,464265,5805325,61.13306808,6113,52.39697266,75.03901848,17.21201943,7.748962088,30,60,30,SL3,0.408149332,1.442402697
Boosen,75,3,464265,5805325,61.13306808,6113,52.39697266,73.2531767,17.15467462,9.592148679,60,90,30,SL3,0.210267978,1.471766111
Boosen,75,4,464265,5805325,61.13306808,6113,52.39697266,73.2531767,17.15467462,9.592148679,90,200,110,SL3,0.210267978,1.471766111
Boosen,76,1,464175,5805315,65.60412598,6560,53.31578064,81.98261418,13.85683385,4.160551974,0,30,30,SU2,0.784688095,1.39351934
Boosen,76,2,464175,5805315,65.60412598,6560,53.31578064,79.38103672,15.8863521,4.732611181,30,60,30,SL2,0.352644815,1.456524555
Boosen,76,3,464175,5805315,65.60412598,6560,53.31578064,79.96460257,14.98800871,5.04738873,60,90,30,SL2,0.298688744,1.465524401
Boosen,76,4,464175,5805315,65.60412598,6560,53.31578064,79.96460257,14.98800871,5.04738873,90,200,110,SL2,0.298688744,1.465524401
Boosen,77,1,464185,5805315,62.66171646,6266,53.3087883,78.9298333,16.18170032,4.888466384,0,30,30,SL2,0.789300371,1.389826206
Boosen,77,2,464185,5805315,62.66171646,6266,53.3087883,76.97108745,17.32121874,5.707693805,30,60,30,SL2,0.301,1.462209979
Boosen,77,3,464185,5805315,62.66171646,6266,53.3087883,76.76772526,15.51142114,7.720853595,60,90,30,SL3,0.1189,1.490996746
Boosen,77,4,464185,5805315,62.66171646,6266,53.3087883,76.76772526,15.51142114,7.720853595,90,200,110,SL3,0.1189,1.490996746
Boosen,78,1,464195,5805315,64.42417145,6442,53.29427719,76.30566353,18.99592782,4.698408649,0,30,30,SL2,0.779234128,1.389097633
Boosen,78,2,464195,5805315,64.42417145,6442,53.29427719,75.8538006,18.82007308,5.326126321,30,60,30,SL2,0.258377222,1.468346623
Boosen,78,3,464195,5805315,64.42417145,6442,53.29427719,72.40900424,20.03117876,7.559816994,60,90,30,SL3,0.099213583,1.49061307
Boosen,78,4,464195,5805315,64.42417145,6442,53.29427719,72.40900424,20.03117876,7.559816994,90,200,110,SL3,0.099213583,1.49061307
Boosen,79,1,464205,5805315,66.25868225,6626,53.2696228,77.12813659,19.00397683,3.867886586,0,30,30,SU2,0.765613822,1.392212236
Boosen,79,2,464205,5805315,66.25868225,6626,53.2696228,76.61292823,19.48789292,3.899178849,30,60,30,SU2,0.268568241,1.468084564
Boosen,79,3,464205,5805315,66.25868225,6626,53.2696228,73.78815435,22.47005733,3.741788314,60,90,30,SU2,0.097567537,1.494061012
Boosen,79,4,464205,5805315,66.25868225,6626,53.2696228,73.78815435,22.47005733,3.741788314,90,200,110,SU2,0.097567537,1.494061012
Boosen,80,1,464215,5805315,65.80895996,6581,53.24967957,79.70704207,16.52946916,3.763488779,0,30,30,SU2,0.772392221,1.393524645
Boosen,80,2,464215,5805315,65.80895996,6581,53.24967957,77.53159609,18.78849615,3.679907757,30,60,30,SU2,0.294134409,1.464852542
Boosen,80,3,464215,5805315,65.80895996,6581,53.24967957,78.22102367,18.11870238,3.660273957,60,90,30,SU2,0.111765844,1.495557355
Boosen,80,4,464215,5805315,65.80895996,6581,53.24967957,78.22102367,18.11870238,3.660273957,90,200,110,SU2,0.111765844,1.495557355
Boosen,81,1,464225,5805315,66.186203,6619,53.2001915,79.94708254,16.49291923,3.559998226,0,30,30,SU2,0.816654992,1.387464694
Boosen,81,2,464225,5805315,66.186203,6619,53.2001915,78.68044152,17.67187545,3.647683027,30,60,30,SU2,0.241160582,1.474479405
Boosen,81,3,464225,5805315,66.186203,6619,53.2001915,79.03057191,17.28613386,3.683294237,60,90,30,SU2,0.086602822,1.500501452
Boosen,81,4,464225,5805315,66.186203,6619,53.2001915,79.03057191,17.28613386,3.683294237,90,200,110,SU2,0.086602822,1.500501452
Boosen,82,1,464235,5805315,63.497509,6350,53.08664322,79.70716374,16.55702132,3.735814945,0,30,30,SU2,0.83190631,1.384984403
Boosen,82,2,464235,5805315,63.497509,6350,53.08664322,78.74615193,17.61460311,3.639244958,30,60,30,SU2,0.226287081,1.47697786
Boosen,82,3,464235,5805315,63.497509,6350,53.08664322,78.96198618,17.26042842,3.777585396,60,90,30,SU2,0.097459639,1.498555276
Boosen,82,4,464235,5805315,63.497509,6350,53.08664322,78.96198618,17.26042842,3.777585396,90,200,110,SU2,0.097459639,1.498555276
Boosen,83,1,464245,5805315,63.61159134,6361,52.95032883,75.81663485,20.22488229,3.958482861,0,30,30,SU2,0.800012749,1.386059553
Boosen,83,2,464245,5805315,63.61159134,6361,52.95032883,75.4732007,20.24343772,4.28336158,30,60,30,SU2,0.141635618,1.487832248
Boosen,83,3,464245,5805315,63.61159134,6361,52.95032883,72.22976374,22.88794127,4.882294998,60,90,30,SL2,0.072623285,1.496347741
Boosen,83,4,464245,5805315,63.61159134,6361,52.95032883,72.22976374,22.88794127,4.882294998,90,200,110,SL2,0.072623285,1.496347741
Boosen,84,1,464255,5805315,51.34221649,5134,52.82676315,76.01099503,19.07179322,4.917211754,0,30,30,SL2,0.801987708,1.38544935
Boosen,84,2,464255,5805315,51.34221649,5134,52.82676315,75.48232036,18.34028463,6.177395014,30,60,30,SL2,0.147754938,1.485838669
Boosen,84,3,464255,5805315,51.34221649,5134,52.82676315,72.75958055,19.93859632,7.301823135,60,90,30,SL2,0.155140101,1.481659563
Boosen,84,4,464255,5805315,51.34221649,5134,52.82676315,72.75958055,19.93859632,7.301823135,90,200,110,SL2,0.155140101,1.481659563
Boosen,85,1,464265,5805315,52.35523605,5236,52.74149323,76.14472412,18.99317915,4.862096737,0,30,30,SL2,0.930705534,1.367362974
Boosen,85,2,464265,5805315,52.35523605,5236,52.74149323,75.68640349,18.21708876,6.096507755,30,60,30,SL2,0.351038128,1.4528669
Boosen,85,3,464265,5805315,52.35523605,5236,52.74149323,73.25916845,18.48779679,8.253034765,60,90,30,SL3,0.173000684,1.478628568
Boosen,85,4,464265,5805315,52.35523605,5236,52.74149323,73.25916845,18.48779679,8.253034765,90,200,110,SL3,0.173000684,1.478628568
Boosen,86,1,464275,5805315,52.5841217,5258,52.74829102,76.16937319,18.91262387,4.91800294,0,30,30,SL2,1.054598505,1.35031112
Boosen,86,2,464275,5805315,52.5841217,5258,52.74829102,75.71105256,18.25921455,6.02973289,30,60,30,SL2,0.297981609,1.461436212
Boosen,86,3,464275,5805315,52.5841217,5258,52.74829102,73.09652726,18.65296183,8.250510911,60,90,30,SL3,0.086636814,1.492982275
Boosen,86,4,464275,5805315,52.5841217,5258,52.74829102,73.09652726,18.65296183,8.250510911,90,200,110,SL3,0.086636814,1.492982275
Boosen,87,1,464175,5805305,62.40710068,6241,53.62438583,82.27881432,13.62269329,4.098492389,0,30,30,SU2,0.778634088,1.394683018
Boosen,87,2,464175,5805305,62.40710068,6241,53.62438583,78.95572196,16.32505599,4.719222053,30,60,30,SL2,0.318965651,1.461552074
Boosen,87,3,464175,5805305,62.40710068,6241,53.62438583,79.76263031,15.15647168,5.080898011,60,90,30,SL2,0.207570505,1.480194995
Boosen,87,4,464175,5805305,62.40710068,6241,53.62438583,79.76263031,15.15647168,5.080898011,90,200,110,SL2,0.207570505,1.480194995
Boosen,88,1,464185,5805305,58.05366516,5805,53.61525345,81.87833668,14.63281889,3.48884443,0,30,30,SU2,0.790126372,1.392991265
Boosen,88,2,464185,5805305,58.05366516,5805,53.61525345,79.10776436,16.96618206,3.926053577,30,60,30,SU2,0.473465502,1.437707785
